id,first_name,last_name,dob,height,weight,pos,draft_position,draft_year,country
1627756,Denzel,Valentine,1993-11-16,78.0,212.0,G,14.0,2016,USA
1626173,Rashad,Vaughn,1996-08-16,78.0,202.0,G,17.0,2015,USA
203943,Noah,Vonleh,1995-08-24,81.0,245.0,F,9.0,2014,USA
202696,Nikola,Vucevic,1990-10-24,84.0,260.0,C,16.0,2011,Montenegro
2756,Sasha,Vujacic,1984-03-08,79.0,195.0,G,27.0,2004,Slovenia
2548,Dwyane,Wade,1982-01-17,76.0,220.0,G,5.0,2003,USA
203079,Dion,Waiters,1991-12-10,76.0,220.0,G,4.0,2012,USA
202689,Kemba,Walker,1990-05-08,73.0,184.0,G,9.0,2011,USA
202322,John,Wall,1990-09-06,76.0,210.0,G,1.0,2010,USA
203933,TJ,Warren,1993-09-05,80.0,225.0,F,14.0,2014,USA
2561,David,West,1980-08-29,81.0,250.0,F,18.0,2003,USA
201566,Russell,Westbrook,1988-11-12,75.0,200.0,G,4.0,2008,USA
1627785,Isaiah,Whitehead,1995-03-08,76.0,213.0,G,42.0,2016,USA
202355,Hassan,Whiteside,1989-06-13,84.0,265.0,C,33.0,2010,USA
203952,Andrew,Wiggins,1995-02-23,80.0,199.0,F,1.0,2014,Canada
101114,Deron,Williams,1984-06-26,75.0,200.0,G,3.0,2005,USA
202682,Derrick,Williams,1991-05-25,80.0,240.0,F,2.0,2011,USA
101150,Lou,Williams,1986-10-27,73.0,175.0,G,45.0,2005,USA
101107,Marvin,Williams,1986-06-19,81.0,237.0,F,2.0,2005,USA
1626159,Justise,Winslow,1996-03-26,79.0,225.0,F,10.0,2015,USA
203481,Jeff,Withey,1990-03-07,84.0,231.0,C,39.0,2013,USA
1897,Metta,World Peace,1979-11-13,79.0,260.0,F,16.0,1999,USA
201148,Brandan,Wright,1987-10-05,82.0,210.0,F,8.0,2007,USA
1626153,Delon,Wright,1992-04-26,77.0,190.0,G,20.0,2015,USA
203923,James,Young,1995-08-16,78.0,215.0,G-F,17.0,2014,USA
1626202,Joe,Young,1992-06-27,74.0,180.0,G,43.0,2015,USA
201156,Nick,Young,1985-06-01,79.0,210.0,G-F,16.0,2007,USA
201152,Thaddeus,Young,1988-06-21,80.0,221.0,F,12.0,2007,USA
203469,Cody,Zeller,1992-10-05,84.0,240.0,C,4.0,2013,USA
203092,Tyler,Zeller,1990-01-17,84.0,253.0,C,17.0,2012,USA
1627757,Stephen,Zimmerman,1996-09-09,84.0,240.0,C,41.0,2016,USA
1627835,Paul,Zipser,1994-02-18,80.0,210.0,F,48.0,2016,Germany
1627826,Ivica,Zubac,1997-03-18,85.0,240.0,C,32.0,2016,Bosnia
