id,first_name,last_name,dob,height,weight,pos,draft_position,draft_year,country
1626181,Norman,Powell,1993-05-25,76,215,F-G,46,2015,USA
1627816,Alex,Poythress,1993-09-06,81,235,F,UNDRAFTED,,USA
1627752,Taurean,Prince,1994-03-22,80,220,F,12,2016,USA
1628681,Rodney,Purvis,1994-02-14,76,205,G,UNDRAFTED,,USA
1627753,Zhou,Qi,1996-01-16,85,210,F-C,43,2016,China
1628397,Ivan,Rabb,1997-02-04,82,220,F,35,2017,USA
203944,Julius,Randle,1994-11-29,81,250,F-C,7,2014,USA
2216,Zach,Randolph,1981-07-16,81,250,F,19,2001,USA
200755,JJ,Redick,1984-06-24,76,200,G-F,11,2006,USA
1628432,Davon,Reed,1995-06-11,78,210,G,32,2017,USA
1626196,Josh,Richardson,1993-09-15,78,200,F,40,2015,USA
1627781,Malachi,Richardson,1996-01-05,78,205,G,22,2016,USA
203085,Austin,Rivers,1992-08-01,76,200,G,10,2012,USA
203460,Andre,Roberson,1991-12-04,79,210,G,26,2013,USA
1628421,Devin,Robinson,1995-03-07,80,200,F,UNDRAFTED,,USA
203922,Glenn,Robinson III,1994-01-08,79,215,G-F,40,2014,USA
200765,Rajon,Rondo,1986-02-22,73,186,G,21,2006,USA
201565,Derrick,Rose,1988-10-04,75,190,G,1,2008,USA
203082,Terrence,Ross,1991-02-05,79,206,G-F,8,2012,USA
1626179,Terry,Rozier,1994-03-17,74,190,G,16,2015,USA
201937,Ricky,Rubio,1990-10-21,76,190,G,5,2009,Spain
201575,Brandon,Rush,1985-07-07,78,220,G-F,13,2008,USA
1626156,D'Angelo,Russell,1996-02-23,77,195,G,2,2015,USA
1627734,Domantas,Sabonis,1996-05-03,82,252,C-F,11,2016,Lithuania
203960,JaKarr,Sampson,1993-03-20,81,207,F,UNDRAFTED,,USA
203967,Dario,Saric,1994-04-08,82,223,F,12,2014,Croatia
203107,Tomas,Satoransky,1991-10-30,79,210,G-F,32,2012,Czech Republic
203471,Dennis,Schroder,1993-09-15,73,172,G,17,2013,Germany
203118,Mike,Scott,1988-07-16,80,237,F,43,2012,USA
200757,Thabo,Sefolosha,1984-05-02,79,220,F,13,2006,Switzerland
1627782,Wayne,Selden,1994-09-30,77,230,G-F,UNDRAFTED,,USA
201196,Ramon,Sessions,1986-04-11,75,190,G,56,2007,USA
202697,Iman,Shumpert,1990-06-26,77,220,G,17,2011,USA
1627783,Pascal,Siakam,1994-04-02,81,230,F,27,2016,Cameroon
1627732,Ben,Simmons,1996-07-20,82,230,G-F,1,2016,Australia
203613,Jonathon,Simmons,1989-09-14,78,195,F,UNDRAFTED,,USA
1628424,Kobi,Simmons,1997-07-04,76,170,G,UNDRAFTED,,USA
202713,Kyle,Singler,1988-05-04,80,228,F,33,2011,USA
203935,Marcus,Smart,1994-03-06,76,220,G,6,2014,USA
202397,Ish,Smith,1988-07-05,72,175,G,UNDRAFTED,,USA
201160,Jason,Smith,1986-03-02,84,240,F-C,20,2007,USA
2747,JR,Smith,1985-09-09,78,225,G-F,18,2004,USA
1628372,Dennis,Smith Jr.,1997-11-25,75,195,G,9,2017,USA
203503,Tony,Snell,1991-11-10,79,221,G,20,2013,USA
201578,Marreese,Speights,1987-08-04,82,255,F-C,16,2008,USA
203917,Nik,Stauskas,1993-10-07,78,205,G,8,2014,Canada
202362,Lance,Stephenson,1990-09-05,78,230,G,40,2010,USA
204065,David,Stockton,1991-06-24,71,165,G,UNDRAFTED,,USA
202933,Julyan,Stone,1988-12-07,78,200,G,UNDRAFTED,,USA
1628410,Edmond,Sumner,1995-12-31,77,188,G,52,2017,USA
1628403,Caleb,Swanigan,1997-04-18,80,250,F-C,26,2017,USA
1628369,Jayson,Tatum,1998-03-03,80,205,F,3,2017,USA
1627819,Isaiah,Taylor,1994-07-11,75,170,G,UNDRAFTED,,USA
201952,Jeff,Teague,1988-06-10,74,189,G,19,2009,USA
202066,Garrett,Temple,1986-05-08,78,195,F-G,UNDRAFTED,,USA
1628462,Milos,Teodosic,1987-03-19,77,196,G,UNDRAFTED,,Serbia
1891,Jason,Terry,1977-09-15,74,185,G,10,1999,USA
1628464,Daniel,Theis,1992-04-04,81,243,F-C,UNDRAFTED,,Germany
202738,Isaiah,Thomas,1989-02-07,69,185,G,60,2011,USA
202498,Lance,Thomas,1988-04-24,80,235,F,UNDRAFTED,,USA
202691,Klay,Thompson,1990-02-08,79,215,G,11,2011,USA
202684,Tristan,Thompson,1991-03-13,81,238,C-F,4,2011,Canada
1626194,Marcus,Thornton,1993-02-09,75,190,G,45,2015,USA
1628414,Sindarius,Thornwell,1994-11-15,77,215,G,48,2017,USA
201229,Anthony,Tolliver,1985-06-01,80,240,F,UNDRAFTED,,USA
1626157,Karl-Anthony,Towns,1995-11-15,84,248,C,1,2015,USA
200782,PJ,Tucker,1985-05-05,78,245,F,35,2006,USA
202323,Evan,Turner,1988-10-27,79,220,F-G,2,2010,USA
1626167,Myles,Turner,1996-03-24,83,255,C,11,2015,USA
202327,Ekpe,Udoh,1987-05-20,82,245,C-F,6,2010,USA
1627755,Tyler,Ulis,1996-01-05,70,160,G,34,2016,USA
202685,Jonas,Valanciunas,1992-05-06,84,255,C,5,2011,Lithuania
1627756,Denzel,Valentine,1993-11-16,78,214,F,14,2016,USA
1627832,Fred,VanVleet,1994-02-25,72,195,G,UNDRAFTED,,USA
1626173,Rashad,Vaughn,1996-08-16,78,202,G,17,2015,USA
203943,Noah,Vonleh,1995-08-24,81,245,F,9,2014,USA
202696,Nikola,Vucevic,1990-10-24,84,260,C,16,2011,Montenegro
2548,Dwyane,Wade,1982-01-17,76,220,G,5,2003,USA
203079,Dion,Waiters,1991-12-10,76,215,G,4,2012,USA
202689,Kemba,Walker,1990-05-08,73,184,G,9,2011,USA
202322,John,Wall,1990-09-06,76,210,G,1,2010,USA
1627820,Tyrone,Wallace,1994-06-10,77,198,G,60,2016,USA
1628476,Derrick,Walton Jr.,1995-04-03,73,185,G,UNDRAFTED,,USA
1627866,Jameel,Warney,1994-01-31,80,260,F,UNDRAFTED,,USA
203933,TJ,Warren,1993-09-05,80,215,F,14,2014,USA
204037,Travis,Wear,1990-09-21,82,225,F,UNDRAFTED,,USA
1627821,James,Webb III,1993-08-19,81,202,F,UNDRAFTED,,USA
1627362,Briante,Weber,1992-12-29,74,165,G,UNDRAFTED,,USA
2561,David,West,1980-08-29,81,250,F,18,2003,USA
201566,Russell,Westbrook,1988-11-12,75,200,G,4,2008,USA
1628401,Derrick,White,1994-07-02,76,190,G,29,2017,USA
1627785,Isaiah,Whitehead,1995-03-08,76,213,G,42,2016,USA
1628510,Andrew,White III,1993-06-16,79,210,F,UNDRAFTED,,USA
202355,Hassan,Whiteside,1989-06-13,84,265,C,33,2010,USA
203952,Andrew,Wiggins,1995-02-23,80,202,F,1,2014,Canada
203912,CJ,Wilcox,1990-12-30,77,195,G,28,2014,USA
1626210,Alan,Williams,1993-01-28,80,265,F-C,UNDRAFTED,,USA
203710,C.J.,Williams,1990-02-06,77,230,F-G,UNDRAFTED,,USA
202682,Derrick,Williams,1991-05-25,80,240,F,2,2011,USA
101150,Lou,Williams,1986-10-27,73,175,G,45,2005,USA
101107,Marvin,Williams,1986-06-19,81,237,F,2,2005,USA
1627786,Troy,Williams,1994-12-30,79,218,F,UNDRAFTED,,USA
1628391,D.J.,Wilson,1996-02-19,82,236,F,17,2017,USA
1626159,Justise,Winslow,1996-03-26,79,225,F,10,2015,USA
201148,Brandan,Wright,1987-10-05,82,235,F-C,8,2007,USA
1626153,Delon,Wright,1992-04-26,77,190,G,20,2015,USA
1627824,Guerschon,Yabusele,1995-12-17,80,260,F,16,2016,France
203923,James,Young,1995-08-16,78,215,G-F,17,2014,USA
1626202,Joe,Young,1992-06-27,74,185,G,43,2015,USA
201156,Nick,Young,1985-06-01,79,210,G-F,16,2007,USA
201152,Thaddeus,Young,1988-06-21,80,230,F,12,2007,USA
203469,Cody,Zeller,1992-10-05,84,240,C-F,4,2013,USA
203092,Tyler,Zeller,1990-01-17,84,250,C,17,2012,USA
1627835,Paul,Zipser,1994-02-18,80,226,F,48,2016,Germany
1627790,Ante,Zizic,1997-01-04,83,250,F-C,23,2016,Croatia
1627826,Ivica,Zubac,1997-03-18,85,240,C,32,2016,Croatia
